title,date,views,likes,comments
Vieira Does Us No Favours & Sour TY Is Upset With Palace!,2022-04-05T17:00:24Z,72701,1718,772
Confirmed Tierney To Miss The Rest Of The Season! | Breaking News,2022-04-05T16:23:06Z,34965,706,269
How Palace Exploited Tierney’s Absence!,2022-04-05T12:30:10Z,34943,747,232
Crystal Palace 3-0 Arsenal | A Horrendous Day At The Office! (Robbie’s Player Ratings),2022-04-05T07:00:00Z,60151,1187,429
Crystal Palace 3-0 Arsenal | Now Have To Win The Games We Weren't Banking On!,2022-04-04T23:08:38Z,14291,325,93
Crystal Palace 3-0 Arsenal | Fan Round Up!,2022-04-04T22:59:01Z,9822,264,49
Crystal Palace 3-0 Arsenal | Full-Time Live,2022-04-04T22:37:58Z,46415,590,44
Crystal Palace 3-0 Arsenal | On Our Day We Can Beat Anyone!! (Palace Fans),2022-04-04T22:27:58Z,10242,294,83
Crystal Palace 3-0 Arsenal | We Were Bullied Today!,2022-04-04T22:21:11Z,10717,267,52
Crystal Palace 3-0 Arsenal | Lost To A Bunch Of Nobodies (Ty),2022-04-04T22:21:08Z,97264,1502,1099
Crystal Palace 3-0 Arsenal | Terrible But We Live To Fight Another Day! (Laurie),2022-04-04T21:58:51Z,13791,331,69
Crystal Palace 3-0 Arsenal | The Injuries Could Ruin Our Top 4 Chances! (Shawdz),2022-04-04T21:55:40Z,9317,213,40
Crystal Palace 3-0 Arsenal | This Was Just A Blip! (Livz),2022-04-04T21:52:07Z,16840,399,179
"Crystal Palace 3-0 Arsenal | Tavares, Atleast He Made It To Half Time! (Julian)",2022-04-04T21:47:41Z,44353,721,380
Crystal Palace 3-0 Arsenal | Worrying And Damaging Defeat! (Lee Judges),2022-04-04T21:42:55Z,171127,3017,865
Crystal Palace 3-0 Arsenal | We Could Have Played Till Next Week & Not Scored (Yardman),2022-04-04T21:43:22Z,28369,752,177
Crystal Palace vs Arsenal | Match Day Live,2022-04-04T21:15:27Z,250351,2638,294
Crystal Palace vs Arsenal | Starting XI Live,2022-04-04T18:19:48Z,47791,996,59
This Is Not The Same Arsenal From The 2-2 In Oct! | Crystal Palace vs Arsenal | Road Trip,2022-04-04T16:29:38Z,21918,717,201
Smith Rowe Or Martinelli? Predicted XI,2022-04-03T17:00:33Z,50208,1199,302
ESR vs Conor Gallagher | Crystal Palace vs Arsenal,2022-04-03T11:00:01Z,41299,1077,321
Everything You Need To Know (From Selhurst Park!) | Crystal Palace vs Arsenal,2022-04-03T06:00:22Z,21394,1168,127
"“Arteta's Made Some Big Decisions, I Respect It” | Crystal Palace vs Arsenal (Ft @Back of the Nest )",2022-04-02T17:00:07Z,53257,1514,194
Is Patrick Vieira An Arsenal Manager In Waiting?,2022-04-02T06:00:06Z,23136,689,200
Has Balogun Proved He's Ready? | The Loan Report! Ft Devoted Middlesbrough Fan,2022-04-01T17:00:25Z,25626,670,59
Do Arsenal Really Celebrate Too Much? A Look At The Numbers,2022-04-01T06:00:12Z,24119,1447,543
Vieira We Love You But We Need The 3 Points!,2022-03-31T14:00:31Z,66485,1688,156
VOTE! Who Is Arsenal's March Player Of The Month?,2022-03-31T06:00:10Z,21686,748,162
"Exclusive! Özil’s Agent Erkut Sögüt Talks Pay-Cut, Best Arsenal Memories & More!",2022-03-30T06:00:22Z,151072,5068,1444
Arsenal Can Handle The Pressure!,2022-03-29T14:30:00Z,71959,2903,399
"Who Will Get Top 4? | Ft. Turkish, Matisse, Tobs & Cams",2022-03-28T13:00:10Z,88329,2610,352
The Season So Far & The Women’s Super League!,2022-03-25T15:00:09Z,21819,692,70
Why The Hate For Arsenal All Of A Sudden,2022-03-24T14:00:09Z,54482,1346,270
"Top 4 Or Bust! (Arsenal, Spurs & Utd Run In’s Compared)",2022-03-23T14:00:24Z,97911,1999,309
We’ll Celebrate If We Want!,2022-03-21T15:00:28Z,105607,2918,552
Is Saka Right About Needing Protection?,2022-03-21T13:30:22Z,54078,1557,250
Aston Villa 0-1 Arsenal | Player Ratings (Turkish),2022-03-20T11:07:33Z,91997,2667,397
Aston Villa 0-1 Arsenal | Who Was Your Man Of The Match? (Fan Round Up),2022-03-19T18:24:56Z,21242,502,48
Aston Villa 0-1 Arsenal | I Love Bukayo Saka! (Harvey),2022-03-19T18:21:14Z,29848,774,65
Aston Villa 0-1 Arsenal | There's Still A Lot Of Work To Do!,2022-03-19T18:11:54Z,10086,333,43
Aston Villa 0-1 Arsenal | Smith Rowe Can't Be On The Bench Anymore! (Lee Judges),2022-03-19T17:53:27Z,164648,3883,395
Aston Villa 0-1 Arsenal | Big Up Leno Today (Dan Potts),2022-03-19T17:41:25Z,53937,1395,115
Aston Villa 0-1 Arsenal | I Told You About Arteta! (Julian),2022-03-19T17:39:25Z,67456,1657,230
Aston Villa 0-1 Arsenal | Arteta Is Starting To Change My Mind! (Stricto),2022-03-19T17:36:55Z,63727,1630,175
Aston Villa 0-1 Arsenal | Arteta Deserves A Lot Of Praise! (Turkish),2022-03-19T16:17:45Z,176913,4597,302
Aston Villa 0-1 Arsenal | Full-Time Live,2022-03-19T16:06:58Z,68310,1319,26
Aston Villa 0-1 Arsenal | I Adore Bukayo!! (Helen),2022-03-19T15:36:03Z,43581,1201,183
Aston Villa 0-1 Arsenal | Saka Is A Pleasure To Watch! (Charlene),2022-03-19T15:33:35Z,33413,975,75
Aston Villa 0-1 Arsenal | Leno Is A True Professional!,2022-03-19T15:26:09Z,37228,955,113
Aston Villa 0-1 Arsenal | Where Was Coutinho?! (Robbie),2022-03-19T15:14:28Z,168248,4288,559
Aston Villa v Arsenal | Starting XI Live,2022-03-19T11:46:51Z,43242,923,68
11 Cup Finals Left! Villa vs Arsenal Preview,2022-03-18T19:19:01Z,25378,617,78
Lacazette To Keep His Place? Predicted XI,2022-03-18T14:00:20Z,39183,1013,207
We’re Getting Closer But Not Close Enough!,2022-03-17T20:00:03Z,51571,1129,374
No Need To Panic…Yet,2022-03-17T16:00:12Z,23230,576,112
Competitive Arsenal Fall Short To Ruthless Liverpool,2022-03-17T10:00:15Z,20225,573,160
Arsenal 0-2 Liverpool | Player Ratings! (Robbie),2022-03-17T07:00:02Z,88932,1722,413
Arsenal 0-2 Liverpool | Fan Round Up!,2022-03-17T01:34:49Z,19002,326,64
Arsenal 0-2 Liverpool | There Was Nothing In It!  (Kelechi),2022-03-17T01:22:51Z,49754,1075,270
Arsenal 0-2 Liverpool | We Need A Reaction Against Villa! (@Premzy Tv ),2022-03-17T00:23:46Z,27350,770,117
Arsenal 0-2 Liverpool | We Need A Lethal Striker! (Stricto),2022-03-17T00:14:46Z,34947,770,154
Arsenal 0-2 Liverpool | Martinelli Roasted Trent Like Sunday Dinner! (Lee Judges),2022-03-17T00:04:56Z,165508,2943,1341
Arsenal 0-2 Liverpool | We Can Still Get Top 4!,2022-03-16T23:50:14Z,6897,194,62
Arsenal 0-2 Liverpool | It’s Part Of The Process!,2022-03-16T23:47:57Z,9883,270,95
Arsenal 0-2 Liverpool | I'm So Proud Of These Boys! (David Ajala),2022-03-16T23:08:02Z,10417,279,68
"Arsenal 0-2 Liverpool | Arsenal We Still Love You, We Go Again! (James B)",2022-03-16T22:52:56Z,53411,1143,249
Arsenal vs Liverpool | Match Day Live,2022-03-16T22:24:21Z,179146,2053,309
Arsenal vs Liverpool | Starting XI Live,2022-03-16T19:34:35Z,69368,1795,56
"""You Have A Lot Of Different Ways To Hurt Us Now!"" | Arsenal vs Liverpool (Ft.  @The Kop TV)",2022-03-15T16:00:10Z,70525,2030,390
Saka vs Diaz! Who Will Star On Wednesday Night?,2022-03-15T12:00:05Z,66689,1995,449
"The Ultimate Test, Can Arsenal Beat Liverpool?",2022-03-14T20:05:16Z,91776,1960,439
Partey Vibes At The Emirates!,2022-03-14T16:00:27Z,76093,1993,359
Have Young Guns Now Mastered Arteta’s System?,2022-03-14T14:00:02Z,64718,2044,293
Arsenal 2-0 Leicester | Fan Round Up!,2022-03-13T21:57:14Z,17590,400,45
Arsenal 2-0 Leicester | We Made Partey Come Back! (Kelechi),2022-03-13T21:44:59Z,76912,2305,195
Arsenal 2-0 Leicester | Going Home To Celebrate With A Drink Tonight!,2022-03-13T21:39:41Z,10784,330,19
Arsenal 2-0 Leicester | Bollywood Legend Ranveer Singh Confident Arsenal Can Get Top 4!,2022-03-13T20:56:04Z,187302,11692,1396
Arsenal 2-0 Leicester | We’re Not Scared Of Liverpool (Livz),2022-03-13T20:51:09Z,59376,1603,460
Arsenal 2-0 Leicester | Odegaard Can Be The Next Bergkamp! (Julian),2022-03-13T20:45:58Z,52427,1325,235
Arsenal vs Leicester | Full-Time Live,2022-03-13T20:01:18Z,49869,1028,20
Arsenal 2-0 Leicester | Partey Was Like A Prime Vieira Today! (Stricto),2022-03-13T20:00:16Z,68203,1650,183
Arsenal 2-0 Leicester | Give Lacazette A New Contract! (Graham),2022-03-13T19:57:27Z,69150,1710,255
Arsenal 2-0 Leicester | Top 4 Is Ours To Lose (Pippa),2022-03-13T19:47:55Z,33553,1007,89
Arsenal 2-0 Leicester | I'm So Happy Partey Scored! (Charlene),2022-03-13T19:05:49Z,29122,887,46
Arsenal 2-0 Leicester | Big Performance From Partey!,2022-03-13T19:04:01Z,37192,883,86
Arsenal vs Leicester | Match Day Live,2022-03-13T18:44:38Z,125728,1961,55
Arsenal vs Leicester |  Starting XI Live,2022-03-13T15:53:17Z,37216,799,25
Who Is Arsenal's Most Underrated Player RIGHT NOW?,2022-03-12T16:30:07Z,35605,947,283
"""You Boys Look Great, I Think You'll Make Top Four!"" | Arsenal vs Leicester (Ft. @LEE CHAPPY)",2022-03-12T12:00:03Z,45754,1280,172
Laca Over Vardy? Arsenal-Leicester Combined XI! ft @LEE CHAPPY,2022-03-11T18:22:47Z,42785,951,173
Are Chelsea’s Problems Good News For Arsenal?,2022-03-10T16:37:46Z,87254,1990,708
Arsenal Target FOUR Signings This Summer!,2022-03-09T18:14:22Z,68189,1439,255
"AFTV Make Their Debut At The SJAs ft Jeff Stelling, Laura Woods & Kyle Walker",2022-03-08T21:00:20Z,55339,1990,281
Do Arsenal Have The Best Young Players In The PL?,2022-03-08T17:52:59Z,72065,1729,338
Arsenal Masterclass & Boy Utd Get Slapped!,2022-03-07T15:00:28Z,82147,2223,288
Saka & Odegaard Tear Watford Apart!,2022-03-07T13:00:05Z,55853,1513,210
Watford 2-3 Arsenal | The Youngsters Are Unbelievable!,2022-03-06T19:33:55Z,9988,306,9
Watford 2-3 Arsenal | I Want Watford To Stay Up!! (Ty),2022-03-06T18:49:09Z,39620,1205,119
"Watford 2-3 Arsenal | With Great Power, Comes Great Responsibility! (Julian)",2022-03-06T18:34:07Z,47369,1355,152
Watford 2-3 Arsenal | Martinelli Pick Of The Bunch! (Lee Judges),2022-03-06T18:05:02Z,170948,3648,250
Watford 2-3 Arsenal | Saka Has Been Amazing This Season (Solz),2022-03-06T17:16:15Z,14399,413,49
Watford 2-3 Arsenal |  I Can See The Hustle Now (Stricto),2022-03-06T17:10:07Z,43851,1170,117
Watford 2-3 Arsenal | I Want To Hear That Champions League Music! (Robbie),2022-03-06T16:23:47Z,153650,3941,320
Watford vs Arsenal | Match Day Live,2022-03-06T16:09:40Z,167372,2277,128
Everything You Need To Know (From Vicarage Road!) | Watford vs Arsenal,2022-03-04T17:30:08Z,16218,738,58
"""What a Great Bit of Business Signing Ramsdale Was!"" | Watford vs Arsenal (Ft. @DNSYE Podcast)",2022-03-04T13:00:17Z,48781,1437,144
Arsenal Must Show Their Cojones vs Watford!,2022-03-03T18:00:28Z,74423,1794,166
Guendouzi COMPLETES Marseille Move!,2022-03-02T18:51:00Z,39888,837,156
Ligue 1 Expert On Saliba’s Future & Potential Arsenal Transfers!,2022-03-02T15:30:05Z,47789,1180,152
Should Arsenal EXPECT Rather Than HOPE For Top Four?,2022-03-01T18:00:31Z,39432,1110,199
(Must Watch!) Agent Sky Andrew On Arsenal Transfers & THAT Sol Campbell Deal!,2022-03-01T09:00:34Z,97476,2360,242
Robbie & Turkish React As Arsenal RAISE Season Ticket Prices!,2022-02-28T18:06:05Z,68569,1422,247
Has The Arsenal Project Gone “BANG”?,2022-02-27T14:12:30Z,109419,2490,476
Deja Vu...'Another Red Card!' | Arsenal vs Liverpool,2022-02-26T18:00:02Z,19608,398,46
Nicolas Pepe's Time To Shine?,2022-02-25T19:00:20Z,65432,1574,313
Pepe & Arteta Praise In CRUCIAL Win! Arsenal 2-1 Wolves,2022-02-25T15:09:52Z,59185,1627,138
Arsenal 2-1 Wolves | Props To Arteta!,2022-02-25T11:29:58Z,16176,566,69
Arsenal 2-1 Wolves | Robbie's Player Ratings,2022-02-25T07:00:05Z,154214,3957,622
Arsenal 2-1 Wolves | Let's Go Get Third! (Julian),2022-02-25T00:15:09Z,41383,1087,139
Arsenal 2-1 Wolves | More Of This At The Emirates!,2022-02-25T00:07:34Z,16566,465,24
Arsenal 2-1 Wolves | Have To Give Arteta Credit!,2022-02-25T00:03:29Z,12596,397,23
Arsenal 2-1 Wolves | Ty Rips Into Wolves!,2022-02-24T23:53:38Z,79036,2331,310
Arsenal 2-1 Wolves | Never Say Die! (Belgium),2022-02-24T23:45:31Z,13091,457,14
"Arsenal 2-1 Wolves | King Arteta, I Believe!!",2022-02-24T23:45:53Z,28313,916,181
Arsenal 2-1 Wolves | Neves Must Be Feeling Sick! (Stricto),2022-02-24T23:45:43Z,58005,1726,75
ARSENAL WIN IT IN DRAMATIC FASHION! Arsenal 2-1 Wolves,2022-02-24T23:27:37Z,109045,2099,27
Arsenal 2-1 Wolves | Euphoric!!!! (Sheroy),2022-02-24T23:23:51Z,27276,949,111
Arsenal vs Wolves | Starting XI Live,2022-02-24T19:13:20Z,49946,991,40
"Raphinha, Felix & Arteta’s New Contract!",2022-02-23T16:50:04Z,63285,1424,279
We’ll Cheer When We Want! (The Wolves Grudge Match),2022-02-23T07:00:27Z,64110,1566,246
Top Four Race Takes Another Twist | Arsenal News,2022-02-21T18:46:12Z,67883,1469,165
Arteta’s 4-3-3 Finally Coming Together?,2022-02-21T16:00:09Z,57567,1427,189
Top 4 Wide Open & TY Rips Ivan Toney!,2022-02-21T14:30:06Z,78013,2046,620
Arsenal 2-1 Brentford | Partey & Odegaard Are World Class,2022-02-19T19:44:39Z,19679,504,153
Arsenal 2-1 Brentford | Don't let it go to the judges! (Stricto),2022-02-19T19:18:59Z,44986,1098,128
Arsenal 2-1 Brentford | That's Why They Have A Song Together! (Kelechi),2022-02-19T18:31:54Z,62078,1725,142
Arsenal 2-1 Brentford | I'm Impressed With The Win! (Turkish),2022-02-19T18:25:17Z,97468,2077,142
Arsenal 2-1 Brentford | We Showed We're Good Enough For Top 4!,2022-02-19T18:11:53Z,51987,1259,201
Arsenal 2-1 Brentford | We Had Two Moments Of Brillance! (Julian),2022-02-19T18:11:20Z,23539,599,39
Predicted XI & Arteta Presser Reaction News LIVE,2022-02-18T20:04:35Z,40992,869,94
The Match Preview (Ft. Natalie Sawyer) | Arsenal vs Brentford,2022-02-18T20:01:09Z,34208,1142,136
Who Should Replace Martinelli Against Brentford?,2022-02-18T12:00:28Z,24209,773,197
Squeaky Bum Time (No Margin For Error) | Invincible Podcast Ft. Lee Judges,2022-02-17T15:00:32Z,69144,1505,261
KSE “Trying To Reach THAT Level”,2022-02-16T18:00:19Z,65524,1598,317
Arsenal Eye Broja Plus Could Gnabry Return! Feat Turkish & Robbie,2022-02-15T18:09:05Z,103461,1994,347
Are Our Owners Holding Us Back?,2022-02-15T12:00:36Z,54801,1537,384
"Ty, Kelechi & Julian Go SPEED DATING! | Valenty's Day Special Ft Jessica",2022-02-14T07:00:08Z,75150,2914,779
"Do Arsenal Fans Want Kroenke’s LA Rams To Win The Super Bowl? (Feat Turkish, Dre & Robbie)",2022-02-12T12:00:29Z,42109,1015,352
Wolves 0-1 Arsenal | That Was A Six Pointer!,2022-02-11T00:45:50Z,14702,364,40
Crucial Win After Controversial Red! Wolves 0-1 Arsenal,2022-02-10T23:38:19Z,68374,1183,48
Wolves 0-1 Arsenal | It Wasn't Pretty But It Was Effective!,2022-02-10T23:37:01Z,8989,250,21
Wolves 0-1 Arsenal | Winning Ugly Is More Fun Than Losing Beautifully! (Julian),2022-02-10T23:37:05Z,30265,786,99
Wolves vs Arsenal | Starting XI Live,2022-02-10T19:13:57Z,52380,1000,41
What You Need To Know (From Molineux!) | Wolves vs Arsenal,2022-02-10T12:00:06Z,15666,540,43
"""Arteta Has Got To Get You Europe"" | Wolves vs Arsenal (Ft. @Talking Wolves)",2022-02-09T22:27:19Z,35846,1101,160
Who's Going To Finish In The Top 4?,2022-02-09T07:00:06Z,63406,1604,866
Time For Arsenal To Deliver!,2022-02-08T16:00:31Z,76677,1397,337
Pepe Up Top? Arteta’s Options In Crucial Top Four Race,2022-02-05T15:00:11Z,75508,1894,399
How Will Aubameyang Be Remembered At Arsenal?,2022-02-04T19:00:04Z,70477,2606,625
Master Or Disaster Class?,2022-02-03T19:48:23Z,100614,1741,596
LIVE Have Your Say: Have Arsenal Learned From Past Windows?,2022-02-02T20:09:08Z,71863,1098,279
Who Is Auston Trusty? MLS Expert Gives Lowdown On New Signing,2022-02-02T16:03:11Z,72151,1516,428
Was This Arsenal’s Worst January Window In A Decade?,2022-02-01T16:06:23Z,79720,1712,667
Deadline Day Countdown & Round Up | AFTV Transfer Update,2022-01-31T23:52:03Z,226113,3577,737
Aubameyang Deal Not Dead! Ft. Chris Hudson | Transfer Deadline Day Live Update,2022-01-31T20:23:45Z,111181,1636,220
Auba To Barca Breaks Down! Is Striker Pursuit Over? | Transfer Deadline Day Live Update,2022-01-31T16:17:26Z,71826,1036,259
Ousmane Dembele and Morata Turn Down Arsenal Move! | Transfer Deadline Day Live Update,2022-01-31T15:21:36Z,77970,1601,330
"How Many Chances Do The Kroenke's Get? (Ft. Lee Judges, Pippa & Cecil)",2022-01-28T18:00:03Z,73971,1400,542
FIVE Things Arteta Could Do Despite Thin Squad? | Arsenal 0-0 Burnley,2022-01-24T14:27:20Z,30528,732,277
Arsenal 0-0 Burnley | Player Ratings (Robbie),2022-01-24T07:30:02Z,53243,1141,303
Arsenal 0-0 Burnley | Fan Round Up!,2022-01-23T20:09:34Z,25052,473,205
"Arsenal 0-0 Burnley | No Wins, No Cups, No Signings, No Chance! (Lee Judges)",2022-01-23T18:05:32Z,184548,3503,820
Arsenal 0-0 Burnley | We Need A Killer Instinct (Shawdz),2022-01-23T17:32:35Z,12368,303,48
Arsenal 0-0 Burnley | The Season Is Over In January! (Turkish),2022-01-23T16:49:42Z,112948,2581,793
Arsenal vs Burnley | Match Day Live,2022-01-23T16:09:35Z,163484,1859,261
Do Arsenal Have A Discipline Problem? | ft Robbie & Lee Judges,2022-01-22T19:00:09Z,23298,540,160
Countdown To Vlahovic & MLS Keeper To Replace Newcastle Bernd Leno! | AFTV Transfer Daily,2022-01-21T10:04:13Z,128775,3170,632
"Arsenal 0-2 Liverpool | No Excuses, We Must Get Top 4 (Kelechi)",2022-01-21T00:44:41Z,34528,770,128
Arsenal 0-2 Liverpool | Trophies Over Top 4! (Stricto),2022-01-20T23:12:41Z,32850,717,177
Arsenal vs Liverpool | Starting XI Live,2022-01-20T19:07:14Z,68664,1350,125
Are Arsenal FAVOURITES For Liverpool Semi?! Ft. Drifty & Curtis,2022-01-19T12:30:00Z,31786,727,185
Was Vlahovic Waving Goodbye To Fiorentina & Mari's Leaving! | AFTV Transfer Daily,2022-01-18T09:15:48Z,163741,4328,780
"""Gotta Get Top 4, These Owners Better Not Sleep Right Now"" | Tottenham vs Arsenal (Ft. @Fuad Cadani)",2022-01-15T07:00:14Z,33231,802,114
Liverpool vs Arsenal | Match Day Live,2022-01-13T21:54:06Z,221191,2624,159
"How Big Is This Transfer Window For The Process? (Ft. Turkish, Jordan, Julian & Laurie)",2022-01-11T19:00:05Z,63333,1468,376
Nottingham Forest 1-0 Arsenal | Full-Time Live,2022-01-09T21:02:41Z,74961,1053,55
Nottingham Forest 1-0 Arsenal | It Looked Like The Players Didn’t Care! (Charlene),2022-01-09T20:18:16Z,27123,571,228
Nottingham Forest 1-0 Arsenal | EMBARRASSING! (Pippa),2022-01-09T20:09:28Z,38843,801,212
Nottingham Forest 1-0 Arsenal | Bullied And Battered! (Dan Potts),2022-01-09T20:02:03Z,58315,1057,322
Coutinho Agrees Terms & Lacazette Could Be Sold! | AFTV Transfer Daily,2020-08-09T09:04:35Z,292252,6863,2014
From Zero’s To Hero’s (Season Review) | All Gunz Blazing Podcast ft DT,2020-08-08T11:00:01Z,253241,4260,850
Coutinho Spotted At Arsenal's Training Ground & Partey Alternative Linked!,2020-08-08T09:05:21Z,312212,7185,1794
Has Troopz Got The Drop On Aubameyang? | Biased Premier League Show Ft. Troopz,2020-08-07T15:46:12Z,234100,6325,1214
Gabriel Chooses Arsenal Over Man Utd! | AFTV Transfer Daily,2020-08-06T09:16:04Z,267142,6573,2459
Willian Set To Join Arsenal | AFTV Transfer Daily,2020-08-04T09:45:00Z,386309,9258,4307
Why Are Chelsea Fans So Salty? | Biased FA Cup Show Ft. Troopz,2020-08-03T16:50:16Z,260233,8344,2662
"Keep, Sell & Buy, What Arsenal Need To Do! | AFTV Transfer Daily",2020-08-03T09:56:16Z,291278,8298,1767
"Arsenal 2-1 Chelsea | AFTV x CheekSport FA CUP Final Take Over FT Troopz, DT And More",2020-08-02T15:30:04Z,68827,1959,210
Arsenal 2-1 Chelsea | FA Cup Best OF The Watch Along 2020,2020-08-02T13:00:13Z,169075,4363,519
DT & Troopz FA Cup Final Player Ratings!,2020-08-02T08:53:14Z,354752,10678,1128
Arsenal 2-1 Chelsea | The Only Way Is Up! (Kelechi),2020-08-01T21:48:41Z,116267,3361,364
Arsenal 2-1 Chelsea | Tierney Is The Bargain Of The Season! (Yardman),2020-08-01T21:38:53Z,71447,1558,249
Arsenal 2-1 Chelsea | Arsenal Fans Beg The Board To Back Arteta!,2020-08-01T21:16:37Z,39509,985,191
Arsenal 2-1 Chelsea | Aubama Who??? (Pumped Up Troopz),2020-08-01T20:50:58Z,604740,19663,2107
Arsenal 2-1 Chelsea | Put Some Respect On Arteta’s Name! (Kass & Ahmar),2020-08-01T20:38:54Z,31788,758,99
Arsenal 2-1 Chelsea | Auba Reminds Me Of The Legend Thierry Henry! (TY),2020-08-01T20:30:23Z,103094,3174,586
Arsenal 2-1 Chelsea | What Arteta Has Done in 8 Months Is Amazing! (Charlene),2020-08-01T20:27:57Z,43908,1222,219
Arsenal 2-1 Chelsea | Tottenham Were At Wembley For 2 Years Won Nothing! (Steve),2020-08-01T20:26:14Z,26838,789,105
Arsenal 2-1 Chelsea | Pepe Was World Class Today! (Pippa),2020-08-01T20:11:01Z,55254,1586,239
Arsenal 2-1 Chelsea | BACK ARTETA!!! (Stricto),2020-08-01T20:07:57Z,38475,1105,169
Arsenal 2-1 Chelsea | It’s Not Shaka Demus & Pliers It’s Xhaka & Ceballos!,2020-08-01T20:02:37Z,25307,724,65
Arsenal 2-1 Chelsea | Arteta Is The Real Deal (Lee Judges),2020-08-01T19:59:35Z,177770,4405,517
Arsenal 2-1 Chelsea | We Have The Best Striker In The League! (Cheeky Sport),2020-08-01T19:55:13Z,40140,1287,199
Arsenal 2-1 Chelsea | The FA Should Rename This The Arsenal Trophy! (Moh),2020-08-01T19:51:58Z,145077,3510,447
Arsenal 2-1 Chelsea | Aubameyang Is World Class! (Jake),2020-08-01T19:47:36Z,34333,1036,91
Arsenal 2-1 Chelsea | Give Aubameyang What He Wants! (Johnny),2020-08-01T19:48:02Z,22017,628,85
Arsenal vs Chelsea | FA Cup Final Live Watch Along,2020-08-01T19:48:02Z,1322482,14571,775
Arsenal 2-1 Chelsea | At 1-0 I Thought It Would Be Another Baku! (James),2020-08-01T19:45:37Z,13457,441,54
Arsenal 2-1 Chelsea | We Own Wembley! (Tade),2020-08-01T19:46:20Z,19441,690,99
